property_type,society,sector,price,price_per_sqft,bedroom,bathroom,balcony,floorNum,agePossession,built_up_area,servant room,study room,store room,pooja room,others,furnishing_type,luxury_score
flat,sare homes,sector 92,0.95,4251.0,4,3,2,16.0,New Property,1983.0,0,0,0,0,0,0,104
flat,ats triumph,sector 104,4.45,6846.0,4,5,3+,27.0,Relatively New,7222.222222222222,0,0,0,0,0,0,119
flat,m3m one key resiments,sector 67,0.8,13115.0,1,1,0,0.0,Relatively New,610.0,0,0,0,0,0,0,0
flat,silverglades the melia,sohna road,0.91,6801.0,2,2,3,1.0,New Property,1221.4285714285713,0,1,0,0,0,0,81
flat,silverglades the melia,sohna road,1.01,6999.0,2,2,3,12.0,Under Construction,1183.7301587301586,0,1,0,0,0,0,89
house,4s aradhya homes,sector 67a,1.83,6778.0,4,4,2,4.0,New Property,2700.0,0,0,0,1,0,2,163
flat,sare crescent parc royal greens phase 1,sector 92,1.25,5833.0,4,4,3,20.0,Relatively New,1938.9047619047617,1,0,0,0,0,0,69
flat,vipul lavanya,sector 81,0.65,5263.0,2,2,2,14.0,Moderately Old,985.2777777777777,0,0,0,0,0,0,105
flat,gls arawali homes,sohna road,0.35,7000.0,2,2,2,5.0,Relatively New,556.0,0,0,0,0,0,0,30
flat,shree vardhman flora,sector 90,0.64,4923.0,2,2,3,6.0,Old Property,1199.2063492063492,0,1,0,0,0,0,112
flat,smriti apartment,sector 56,0.45,7500.0,1,1,2,3.0,Old Property,542.8571428571428,0,0,0,0,0,0,57
flat,ild greens,sector 37c,1.0,4724.0,3,3,3,3.0,Under Construction,1628.5714285714284,0,0,0,0,0,0,51
house,independent,sector 24,3.5,32407.0,2,4,3,3.0,Old Property,1080.0,0,0,0,0,0,0,15
flat,smart world gems,sector 89,1.13,8503.0,3,3,2,4.0,Under Construction,1473.3333333333333,0,1,0,0,0,0,124
house,independent,sohna road road,1.2,22305.0,1,4,3+,4.0,Old Property,535.0,0,0,0,0,0,0,8
flat,sare homes,sector 92,0.95,4750.0,4,3,2,17.0,New Property,1983.0,0,0,0,0,0,0,7
flat,m3m woodshire,sector 107,0.9,6589.0,2,2,3+,14.0,New Property,1235.9047619047617,0,0,0,0,0,0,76
flat,tulip violet,sector 69,1.32,8413.0,3,3,1,12.0,Relatively New,1418.6666666666665,0,0,0,1,0,0,95
flat,sbtl caladium,sector 109,1.6,6287.0,3,3,3,9.0,Relatively New,2302.6190476190473,1,0,0,0,0,0,84
flat,signature global synera,sector 81,0.39,6500.0,2,2,2,6.0,Relatively New,666.6666666666666,0,0,0,0,0,0,37
house,independent,sector 53,4.0,17778.0,5,5,2,3.0,Relatively New,2250.0,0,1,0,0,0,0,23
house,vipul tatvam villa,sector 48,8.5,26235.0,4,6,3,3.0,Old Property,3240.0,1,0,0,1,1,0,49
flat,bestech park view grand spa,sector 81,4.5,10714.0,4,6,3+,17.0,Relatively New,3799.9999999999995,1,0,0,0,0,2,44
flat,signature global synera,sector 81,0.5,7886.0,2,2,1,11.0,New Property,704.4444444444445,0,0,0,0,0,1,115
flat,parsvnath green ville,sector 48,3.3,9985.0,5,5,3+,4.0,Old Property,3305.0,1,0,0,0,0,0,80
flat,eldeco accolade,sohna road,0.71,5608.0,2,2,3,10.0,Relatively New,1153.5714285714284,0,0,0,0,0,0,177
flat,emaar mgf emerald floors,sector 65,3.2,10159.0,4,3,2,1.0,Relatively New,3150.0,1,0,0,0,0,0,0
flat,emaar mgf emerald floors premier,sector 65,2.8,14177.0,4,4,3,2.0,Relatively New,2194.4444444444443,1,1,0,0,0,2,117
flat,bestech park view sanskruti,sector 92,1.42,7760.0,3,3,2,10.0,Relatively New,1737.1428571428569,0,0,0,0,0,0,126
flat,the close north,sector 50,2.5,11945.0,3,3,3,11.0,Relatively New,1893.6666666666665,0,0,0,1,0,2,145
flat,sidhartha ncr greens,sector 95,0.6,5576.0,2,2,2,14.0,Relatively New,973.5238095238094,0,1,0,0,0,0,40
flat,experion the heartsong,sector 108,1.68,8387.0,3,3,3+,4.0,Relatively New,1338.29,1,1,0,0,0,2,95
house,sneh vihar,sohna road road,1.35,10000.0,5,5,3+,4.0,Relatively New,1350.0,0,0,0,0,0,0,0
flat,raheja revanta,sector 78,1.2,10017.0,1,2,2,32.0,Under Construction,822.4174603174603,0,0,0,0,0,0,48
flat,satya element one,sector 49,0.87,19333.0,1,1,1,2.0,Relatively New,500.0,0,0,0,0,0,0,22
flat,laxmi apartment sector 99a gurgaon,sector 99a,0.3,4615.0,2,2,1,4.0,New Property,599.6031746031746,0,0,0,0,0,0,44
house,independent,sector 4,1.1,6111.0,4,4,3+,2.0,Old Property,1800.0,0,0,0,0,0,0,7
flat,signature global park,sohna road,0.54,6331.0,2,2,2,4.0,Relatively New,938.8888888888889,0,0,0,1,0,0,168
flat,sare petioles,sector 92,1.25,6098.0,3,3,3,18.0,Under Construction,2277.777777777778,1,0,0,0,0,0,44
flat,m3m skywalk,sector 74,1.54,10815.0,2,2,3+,15.0,Relatively New,1200.0,0,0,0,0,1,0,155
flat,supertech araville,sector 79,0.71,5521.0,2,2,0,9.0,Under Construction,1295.0,0,0,0,0,0,0,0
flat,pyramid urban homes 2,sector 86,0.41,6902.0,2,2,1,3.0,Relatively New,667.7777777777777,0,0,0,0,0,0,63
house,independent,sector 4,1.25,8681.0,2,3,0,1.0,Moderately Old,160.0,0,0,0,0,0,0,0
flat,ambience creacions,sector 22,2.55,13710.0,3,3,3,8.0,Relatively New,1860.0,0,0,0,0,1,2,134
flat,shapoorji pallonji joyville gurugram,sector 102,2.15,12707.0,3,3,3,10.0,Relatively New,1690.0,0,0,0,0,0,2,49
flat,dlf the ultima,sector 81,2.3,10937.0,3,3,3+,19.0,Relatively New,1617.0,1,1,0,1,1,1,49
flat,signature andour heights,sector 71,0.55,8607.0,2,2,1,7.0,Relatively New,600.0,0,0,0,0,0,2,24
flat,signature global park,sohna road,0.9,8036.0,3,2,2,2.0,Under Construction,1013.3333333333333,0,0,0,0,0,0,162
flat,pioneer araya,sector 62,9.2,19944.0,4,6,3,5.0,Relatively New,3866.2777777777774,1,0,0,1,0,2,174
house,independent,sector 48,5.5,23504.0,4,4,2,2.0,Relatively New,2340.0,1,0,0,0,0,2,31
flat,ireo the corridors,sector 67a,2.0,11581.0,3,3,2,6.0,Under Construction,1346.2619047619046,0,0,0,0,1,0,15
flat,tata primanti,sector 72,3.2,12190.0,4,4,3+,8.0,Moderately Old,2600.0,1,0,0,0,0,2,186
flat,godrej nature plus,sector 33,1.62,13978.0,3,4,3+,3.0,New Property,129.42,1,0,0,0,0,0,109
flat,emaar digihomes,sector 62,2.45,16003.0,2,2,2,7.0,New Property,1200.0,0,1,0,0,0,1,192
house,independent,sector 31,3.69,23699.0,4,4,2,2.0,Moderately Old,1557.0,1,1,0,1,0,2,83
flat,gls arawali homes,sohna road,0.26,4514.0,2,2,2,5.0,New Property,640.0,0,0,0,0,0,0,87
house,independent,sector 9,1.65,18333.0,2,3,0,3.0,Old Property,900.0,0,0,0,0,0,0,0
flat,dlf new town heights,sector 90,1.6,6768.0,4,4,3+,10.0,Relatively New,2138.8571428571427,1,0,0,1,0,0,97
flat,kibithu villas,sector 48,3.45,12778.0,4,4,3+,2.0,Moderately Old,3000.0,0,0,0,0,0,0,0
flat,godrej frontier,sector 80,1.6,6999.0,3,3,3,5.0,Moderately Old,2046.5714285714284,1,0,0,0,0,0,62
house,independent,sector 91,3.6,14815.0,4,4,3,2.0,New Property,2430.0,0,0,0,0,0,2,49
flat,signature global solera,sector 107,0.28,5680.0,2,2,2,11.0,Relatively New,543.3333333333334,0,0,0,0,0,0,29
house,independent,sector 28,4.5,13889.0,4,4,0,4.0,Relatively New,3240.0,0,0,0,0,0,0,0
house,huda housing board colony,sector 31,4.6,31507.0,2,4,3+,3.0,Old Property,1460.0,0,0,0,0,1,0,8
flat,the serenas,sector 36,0.42,7910.0,2,2,1,3.0,New Property,590.0,0,0,0,0,0,0,0
flat,pareena laxmi apartments,sector 99a,0.32,5787.0,2,2,2,11.0,New Property,502.1111111111111,0,0,0,0,0,0,75
house,dlf new town heights,sector 86,2.5,7058.0,4,4,3+,3.0,Moderately Old,3400.0,1,1,1,1,0,2,160
flat,dlf the skycourt,sector 86,1.35,6998.0,3,3,1,9.0,Relatively New,1745.2857142857142,0,0,0,0,0,0,137
flat,emaar mgf the palm drive,sector 66,3.5,15909.0,3,3,3,7.0,Moderately Old,2125.0,1,0,1,0,0,2,167
house,huda floor,sector 38,4.0,22222.0,4,9,3+,2.0,Relatively New,4800.0,0,0,1,1,0,2,161
flat,capital residences 360,sector 70a,1.66,8401.0,3,3,3+,8.0,New Property,1900.0,1,0,0,0,0,0,141
flat,bestech park view ananda,sector 81,0.88,8044.0,2,2,3,8.0,Relatively New,1223.0158730158728,0,1,0,0,0,2,104
flat,ss the leaf,sector 85,1.07,6524.0,2,2,3,21.0,Relatively New,1483.8095238095236,0,0,0,1,0,0,76
flat,zara aavaas,sector 104,0.22,7309.0,1,2,2,2.0,New Property,334.75728999999995,0,0,0,0,0,0,69
flat,sare petioles,sector 92,1.3,6373.0,4,4,0,7.0,Relatively New,2040.0,0,0,0,0,0,0,0
flat,assotech blith,sector 99,0.82,6007.0,2,2,3,0.0,New Property,1365.0,0,0,0,0,0,0,59
flat,bptp terra,sector 37d,1.67,7622.0,4,4,3,11.0,Relatively New,2091.0,0,0,0,0,0,2,167
flat,signature global park,sohna road,0.56,6813.0,2,2,3,3.0,New Property,913.3333333333333,0,0,0,0,0,0,120
flat,emaar mgf the palm drive,sector 66,3.2,17778.0,3,3,3,12.0,Relatively New,1800.0,1,1,1,1,0,0,126
flat,global height,sohna road,0.45,6338.0,2,2,2,6.0,Relatively New,788.8888888888889,0,0,0,0,0,1,49
flat,vatika gurgaon,sector 83,0.78,6265.0,2,2,2,3.0,Relatively New,850.0,0,1,0,1,0,2,183
house,vatika independent floors,sector 82,1.4,8235.0,3,3,2,3.0,New Property,1700.0,0,0,0,1,0,0,70
flat,lotus elise,sector 99,0.95,6552.0,2,3,3,7.0,Relatively New,1611.111111111111,1,0,0,0,0,0,0
flat,shree vardhman flora,sector 90,0.7,4614.0,2,2,3,9.0,New Property,1223.2380952380952,0,1,0,0,1,0,51
flat,pareena coban residences,sector 99a,1.08,6626.0,3,5,3,2.0,Relatively New,1750.0,1,0,0,0,1,0,49
house,independent,sector 13,4.5,9091.0,4,5,2,2.0,Old Property,4950.0,0,0,0,0,0,0,0
flat,ats marigold,sector 89,1.7,9714.0,3,3,3+,8.0,Under Construction,1944.4444444444443,0,1,0,0,0,0,74
flat,capital residences 360,sector 70a,1.15,11500.0,2,2,3,4.0,New Property,1400.0,0,0,0,1,0,0,141
flat,ireo the corridors,sector 67a,1.5,11111.0,2,2,2,10.0,Relatively New,1500.0,0,0,1,0,0,2,47
flat,dlf regency park,sector 28,2.35,13225.0,3,3,2,18.0,Old Property,1607.7619047619046,1,0,0,0,0,0,129
flat,dlf the primus,sector 82a,2.7,10481.0,4,4,3+,18.0,Moderately Old,2576.0,1,0,0,0,0,0,47
flat,vatika city,sector 49,1.72,7818.0,3,3,2,2.0,Old Property,2444.4444444444443,0,0,0,0,0,2,162
flat,guru gram haryana cghs,sector 56,1.38,7225.0,3,3,3,5.0,Moderately Old,1910.0,0,1,0,0,0,2,143
flat,indiabulls enigma,sector 110,3.25,9559.0,4,4,3,11.0,Relatively New,3076.1904761904757,1,0,0,0,1,0,134
flat,raisina residency,sector 59,5.0,13058.0,4,4,3+,13.0,Relatively New,4254.444444444444,1,1,1,1,0,2,192
flat,orchid petals,sector 49,2.35,11559.0,3,3,3,15.0,Relatively New,2030.0,0,0,0,0,1,0,49
flat,the close north,sector 50,2.51,11992.0,3,3,3,11.0,Moderately Old,2093.0,0,0,1,1,0,2,118
flat,bptp terra,sector 37d,1.95,14444.0,4,3,3,7.0,Under Construction,1650.0,0,0,0,0,0,0,61
flat,umang winter hills,sector 77,0.71,5306.0,2,2,2,6.0,Relatively New,1057.095238095238,0,1,0,0,0,0,117
flat,signature global city 81,sector 81,0.89,8279.0,2,2,2,3.0,Under Construction,1194.4444444444443,0,0,0,0,1,0,20
flat,ireo victory valley,sector 67,2.95,12110.0,3,3,3+,14.0,Moderately Old,2236.0,1,0,0,1,0,2,183
house,independent,sector 4,0.6,11696.0,3,3,1,2.0,Old Property,57.0,0,0,0,0,1,0,0
flat,emaar gurgaon greens,sector 102,1.42,8606.0,3,3,3,7.0,Relatively New,1314.5285714285715,1,0,0,0,0,0,146
flat,corona optus,sector 37c,1.43,7186.0,3,3,3+,2.0,Relatively New,1833.5714285714284,1,0,0,0,1,0,49
house,ss hibiscus,sector 50,12.5,40850.0,4,4,3+,2.0,Relatively New,3060.0,1,1,0,0,0,1,178
house,independent,sector 37d,2.5,13158.0,5,5,3+,2.0,Relatively New,1900.0,0,0,0,0,0,0,0
flat,ramson kshitij sec-95 gurugram,sector 95,0.27,2700.0,2,2,0,1.0,New Property,757.936507936508,0,0,0,0,0,0,0
flat,dlf the ultima,sector 81,2.26,10762.0,3,4,3+,17.0,New Property,1899.9999999999998,1,0,0,0,0,1,192
flat,signature andour heights,sector 71,0.65,10172.0,2,2,1,10.0,Relatively New,590.1825396825396,0,0,0,0,0,2,23
flat,indiabulls enigma,sector 110,3.49,10265.0,4,5,3,7.0,Relatively New,3076.1904761904757,1,0,0,0,0,0,183
flat,tulip petals,sector 89,1.55,10000.0,3,2,3,6.0,Moderately Old,1402.3809523809523,0,0,1,0,0,2,120
house,independent,sector 43,27.5,24366.0,6,7,3+,3.0,Relatively New,11286.0,1,1,0,1,1,2,42
house,international city by sobha phase 2,sector 109,6.44,26502.0,4,5,3+,3.0,New Property,2430.0,1,1,1,1,0,0,156
flat,conscient heritage max,sector 102,1.78,9218.0,3,4,3+,5.0,Moderately Old,1747.0952380952378,1,0,0,0,0,0,134
house,independent,sector 104,0.6,5128.0,4,3,1,2.0,Moderately Old,1170.0,0,0,0,0,0,0,0
house,international city by sobha phase 1,sector 109,6.0,9634.0,4,5,3,2.0,Moderately Old,6228.0,0,0,0,0,0,0,85
flat,m3m merlin,sector 67,3.4,14419.0,3,4,3,16.0,Relatively New,2015.6031746031745,1,0,0,0,0,2,192
flat,ss the leaf,sector 85,1.87,7779.0,3,4,3,7.0,Relatively New,2225.0,0,0,0,0,0,0,49
flat,belgravia resort residences,sector 48,3.45,18459.0,3,3,3,14.0,Moderately Old,1869.0,0,0,0,0,0,0,0
flat,breez global heights 88a,sector 88a,0.5,8375.0,3,2,2,2.0,Under Construction,663.3333333333334,0,0,0,0,0,0,24
flat,bhawna cghs,sector 43,3.25,10156.0,4,4,3+,12.0,Moderately Old,3114.2857142857138,0,0,0,1,0,2,128
flat,bptp terra,sector 37d,1.6,7303.0,4,3,3+,7.0,Relatively New,2000.0,0,0,0,0,1,2,157
flat,emaar palm heights,sector 77,2.25,11250.0,3,3,3,22.0,New Property,1809.5238095238094,1,0,0,0,0,2,51
flat,la vida by tata housing,sector 113,1.85,11716.0,3,2,2,7.0,New Property,1428.6190476190475,0,0,0,0,0,0,13
flat,unitech sunbreeze,sector 69,0.75,6849.0,2,2,2,4.0,Under Construction,990.7142857142857,0,0,0,0,0,0,0
flat,gls arawali homes,sohna road,0.28,4308.0,2,2,2,12.0,New Property,588.0952380952381,0,0,0,0,0,0,0
flat,ss the leaf,sector 85,1.05,6162.0,2,2,3+,7.0,Relatively New,1511.8571428571427,0,0,1,0,0,0,153
flat,imperia the esfera,sector 37c,1.4,5385.0,4,5,3,9.0,Relatively New,2342.857142857143,1,1,0,1,1,0,49
flat,dlf the arbour,sector 63,7.8,19747.0,4,4,0,6.0,New Property,3950.0,0,0,0,0,0,0,52
house,independent,sector 12,1.7,9444.0,3,3,0,1.0,Old Property,200.0,0,0,0,0,0,0,0
flat,smart world gems,sector 89,1.1,9973.0,2,2,2,3.0,New Property,1225.5555555555554,0,0,1,0,0,0,86
flat,ansal heights 86,sector 86,0.78,5735.0,2,2,1,8.0,New Property,1230.4761904761904,0,0,0,0,0,0,76
flat,tarc maceo,sector 91,1.8,7759.0,4,3,3+,0.0,Relatively New,2577.777777777778,0,1,0,1,0,1,54
flat,mapsko royale ville,sector 82,1.15,6425.0,3,4,2,15.0,Relatively New,1619.5238095238094,1,0,0,1,0,2,113
flat,pivotal devaan apartments,sector 84,0.39,6500.0,2,2,0,5.0,Relatively New,549.2063492063492,0,0,0,0,0,0,0
flat,sobha city,sector 108,2.4,17379.0,2,2,2,14.0,New Property,1249.4761904761904,0,0,0,0,0,2,131
flat,central park resorts,sector 48,3.65,15240.0,3,3,3+,9.0,Relatively New,2395.0,0,0,0,0,1,2,175
house,ansal api esencia,sector 67,1.85,8222.0,3,3,3,1.0,Moderately Old,277.77777777777777,0,0,0,0,0,0,49
house,independent,sector 39,1.8,21871.0,1,1,2,3.0,Relatively New,800.0,0,0,0,0,0,0,0
flat,ild grand centra,sector 37c,0.95,5220.0,3,1,0,0.0,Relatively New,1820.0,0,0,0,0,0,0,0
flat,signature global city 63a,sector 63a,1.65,15264.0,2,2,2,1.0,Under Construction,978.0476190476189,0,0,0,0,0,0,0
house,independent,sector 11,4.0,19753.0,5,4,1,2.0,Moderately Old,2025.0,0,0,0,0,0,0,0
flat,vatika gurgaon,sector 83,1.05,7000.0,3,3,3,3.0,Relatively New,1618.2142857142856,0,0,1,0,0,0,88
flat,pivotal devaan,sector 84,0.27,7965.0,1,1,1,13.0,Relatively New,386.92857142857144,0,0,0,0,0,1,45
house,independent,sector 4,0.67,9795.0,3,3,2,2.0,Relatively New,76.0,0,0,0,0,1,0,15
house,independent,sector 28,12.0,42194.0,4,5,3+,4.0,Relatively New,2844.0,1,0,1,1,0,2,77
flat,bestech park view city,sector 48,1.78,10023.0,3,4,2,5.0,Relatively New,1525.6507936507935,0,1,0,1,0,0,62
flat,bptp terra,sector 37d,1.65,7531.0,4,3,3+,6.0,Relatively New,2091.0,0,0,0,0,0,2,167
flat,adani m2k oyster grande,sector 102,2.5,7817.0,4,5,3+,10.0,Relatively New,2600.0,1,0,0,1,0,2,192
flat,godrej nature plus,sector 33,1.25,9025.0,2,2,3,17.0,Under Construction,1385.0,0,0,0,0,0,0,56
house,independent,sector 10a,3.6,19608.0,3,4,3,3.0,Moderately Old,1836.0,0,0,0,1,0,2,36
flat,signature global solera,sector 107,0.36,6581.0,2,2,2,8.0,Relatively New,607.7777777777777,0,0,0,0,0,0,45
flat,puri diplomatic greens,sector 111,2.58,11727.0,3,4,2,10.0,Moderately Old,2200.0,1,0,0,0,0,0,95
flat,bhagwati sadan,sector 12,1.15,5750.0,3,4,2,2.0,Old Property,2000.0,1,1,0,0,1,2,36
flat,corona optus,sector 37c,1.25,7090.0,3,3,3,4.0,Relatively New,1350.0,0,0,0,0,1,0,49
flat,mahindra aura,sector 110,1.8,8815.0,3,3,3+,7.0,Relatively New,1850.0,1,0,0,0,0,2,154
house,independent,sector 46,4.25,23148.0,5,4,2,3.0,Moderately Old,1836.0,0,0,1,0,0,2,57
house,international city by sobha phase 2,sector 109,9.5,26389.0,7,6,3,3.0,Relatively New,3600.0,1,1,0,1,0,0,156
flat,the new crpf apartments,sector 9a,0.75,5814.0,3,3,3,6.0,Old Property,1433.3333333333333,0,0,0,1,0,0,31
flat,antriksh heights,sector 84,1.05,5012.0,4,4,3+,3.0,New Property,1895.4761904761904,0,1,0,0,0,0,75
flat,unitech the residences,sector 33,1.55,9873.0,3,4,1,1.0,Relatively New,1420.4761904761904,1,0,0,0,0,0,37
flat,tata primanti,sector 72,4.0,13769.0,4,5,3+,9.0,Relatively New,2800.0,1,0,0,0,0,2,183
flat,indiabulls centrum park,sector 103,1.01,8080.0,2,2,3,5.0,Relatively New,1338.1825396825398,0,0,1,0,0,2,183
flat,ss the leaf,sector 85,2.2,11179.0,4,5,3+,4.0,Relatively New,2390.0,1,0,0,1,0,0,192
house,independent,sector 3 phase 3 extension,0.75,6410.0,2,2,0,1.0,Moderately Old,130.0,0,0,0,0,0,0,0
flat,pareena mi casa,sector 68,1.9,9228.0,3,3,3+,1.0,Under Construction,2287.777777777778,1,0,0,0,0,0,49
flat,ansal maple crescent,sector 43,1.35,10037.0,3,3,3,2.0,Old Property,1320.0,0,0,0,0,1,2,93
flat,ireo the corridors,sector 67a,1.6,9265.0,3,3,2,3.0,New Property,1346.2619047619046,0,0,1,0,0,2,160
flat,ireo the grand arch,sector 58,4.85,16934.0,4,5,3,23.0,Relatively New,3182.222222222222,1,1,0,1,1,2,49
flat,umang monsoon breeze,sector 78,1.1,5055.0,3,3,3+,9.0,Old Property,2176.0,1,0,0,0,0,0,89
flat,ss hibiscus,sector 50,6.0,12272.0,4,3,3,5.0,Moderately Old,3980.9523809523807,1,0,0,0,0,0,40
house,huda sector-56 gurgaon,sector 56,3.6,24845.0,5,5,3+,3.0,Moderately Old,1449.0,0,0,0,0,1,0,47
flat,sare petioles,sector 92,1.22,5250.0,4,3,3,9.0,Under Construction,2093.0,1,0,0,0,0,0,108
house,bhim garh kheri,sector 3,1.5,7576.0,7,2,0,1.0,Moderately Old,1980.0,0,0,0,0,0,0,0
flat,south city 1 floors,sector 41,3.4,11724.0,4,4,3,0.0,Old Property,2900.0,0,0,0,0,0,0,0
flat,corona gracieux,sector 76,1.05,5949.0,3,3,3+,7.0,Relatively New,1596.9047619047617,0,0,0,0,0,2,151
flat,whiteland blissville,sector 76,1.92,11794.0,3,3,2,3.0,Under Construction,1628.0,0,0,0,0,0,0,52
flat,citizen apartment,sector 51,3.55,6826.0,5,6,3+,11.0,Moderately Old,5200.0,1,1,1,1,0,2,166
flat,emaar gurgaon greens,sector 102,1.38,13490.0,3,3,3,6.0,Relatively New,1314.5285714285715,1,0,0,0,0,2,146
flat,ats triumph,sector 104,1.85,8079.0,3,4,3+,14.0,Relatively New,2071.904761904762,1,1,1,1,0,0,126
flat,ss the leaf,sector 85,1.75,7267.0,3,4,3,8.0,Relatively New,2178.6666666666665,1,0,0,0,0,0,49
flat,godrej meridien,sector 106,3.2,16000.0,3,3,3+,6.0,Under Construction,2224.4444444444443,1,0,0,0,0,0,49
flat,godrej nature plus serenity,sector 33,1.39,11583.0,3,2,3+,23.0,Under Construction,1333.3333333333333,0,0,0,0,0,0,114
flat,eldeco accolade,sohna road,0.87,5963.0,2,2,3+,10.0,Relatively New,1130.7857142857142,0,1,0,0,0,0,81
flat,m3m woodshire,sector 107,0.8,5857.0,2,2,3+,6.0,Relatively New,1204.063492063492,0,0,0,1,0,2,192
flat,birla navya,sector 63a,3.3,15349.0,3,3,3,4.0,Under Construction,2150.0,1,0,0,0,0,0,61
house,independent,sector 7,0.69,9103.0,1,1,1,2.0,Old Property,758.0,0,0,0,0,0,0,0
flat,shree vardhman victoria,sector 70,1.25,9259.0,2,2,3,3.0,Relatively New,1221.4285714285713,0,1,0,0,0,0,52
flat,m3m skywalk,sector 74,1.6,11380.0,2,2,2,28.0,New Property,1272.095238095238,0,0,0,0,0,0,15
flat,m3m woodshire,sector 107,1.39,5887.0,3,4,3+,6.0,Relatively New,2056.960317460317,1,0,0,1,0,2,192
flat,puri the aravallis,sector 61,3.9,33220.0,3,4,3+,33.0,Under Construction,1174.0,1,0,0,0,0,0,176
flat,mvn athens,sohna road,0.24,7059.0,1,1,1,12.0,Relatively New,377.93248888888894,0,0,0,0,0,0,66
house,independent,sector 3 phase 3 extension,0.7,7007.0,2,3,1,1.0,Relatively New,999.0,0,0,1,1,0,0,29
flat,godrej summit,sector 104,1.25,6779.0,3,4,3+,12.0,Relatively New,1668.3809523809523,1,0,0,0,1,0,88
flat,signature global park,sohna road,0.95,7845.0,3,2,3+,1.0,Relatively New,1210.723472,0,0,0,0,0,0,55
flat,raheja vedas,sector 108,2.15,4134.0,3,4,3+,12.0,Relatively New,4600.0,0,1,0,0,0,0,0
flat,breez global heights,sohna road,0.42,6422.0,2,2,2,2.0,New Property,563.6666666666666,0,0,0,0,0,0,82
flat,vatika gurgaon,sector 83,1.25,6313.0,3,3,2,2.0,Relatively New,1791.4285714285713,1,0,0,0,0,0,128
house,experion windchants,sector 112,7.46,10260.0,4,4,3+,2.0,Relatively New,6350.0,1,0,0,1,0,2,79
flat,experion windchants,sector 112,5.2,10726.0,4,6,3+,15.0,Relatively New,3655.35,1,0,0,1,0,2,192
flat,shapoorji pallonji joyville gurugram,sector 102,0.96,10492.0,2,2,2,10.0,Relatively New,827.8571428571428,0,0,0,0,0,0,141
flat,signature global solera,sector 107,0.4,6645.0,2,2,1,7.0,Relatively New,576.7777777777778,0,0,0,0,0,2,63
house,independent,sector 25,10.0,37037.0,5,6,3,3.0,Old Property,2700.0,1,0,1,0,0,2,64
flat,dlf regal gardens,sector 90,1.25,5930.0,3,3,3,18.0,Relatively New,1556.1904761904761,0,0,0,0,1,0,81
flat,vatika sovereign park,sector 99,3.2,9922.0,4,4,0,5.0,Under Construction,3225.0,0,0,0,0,0,0,32
house,independent,sector 46,5.65,23870.0,8,6,3+,3.0,Moderately Old,2367.0,1,0,0,0,0,2,75
flat,dlf regal gardens,sector 90,1.26,7403.0,3,3,3,6.0,Relatively New,1603.2857142857142,0,0,0,0,1,2,28
flat,puri diplomatic greens,sector 111,3.5,11864.0,4,5,3+,10.0,Relatively New,2700.0,1,0,0,0,0,2,49
flat,godrej summit,sector 104,1.05,5833.0,3,4,3+,7.0,Relatively New,2000.0,1,0,0,0,0,2,105
flat,tulip purple,sector 69,1.8,9000.0,4,5,3+,4.0,Relatively New,2200.0,1,0,0,0,0,0,183
flat,gls arawali homes,sohna road,0.35,6076.0,2,2,2,12.0,New Property,521.1428571428571,0,0,0,0,0,0,51
flat,bestech park view grand spa,sector 81,4.7,6786.0,4,4,3+,19.0,Relatively New,6266.380952380951,1,0,0,0,0,2,158
flat,parsvnath exotica,sector 53,6.5,19174.0,4,5,3+,10.0,Relatively New,3000.0,1,1,0,1,0,2,192
flat,sunischit apartments,sector 54,1.75,7955.0,3,4,3+,5.0,Moderately Old,1900.0,1,0,0,0,0,2,83
house,independent,sector 57,7.25,26852.0,9,9,3+,2.0,New Property,2700.0,1,0,0,1,1,2,49
flat,prime habitat,sector 99a,0.32,4658.0,2,2,1,7.0,Relatively New,601.0,0,0,0,0,0,0,44
house,independent,sector 15,1.07,11889.0,2,2,1,1.0,Old Property,900.0,1,0,0,0,0,0,7
flat,puri diplomatic greens,sector 111,3.45,11695.0,4,5,3+,9.0,Relatively New,2669.047619047619,1,0,0,0,0,0,77
flat,sidhartha ncr one phase,sector 95,0.9,4500.0,3,3,1,15.0,Relatively New,2000.0,0,0,0,0,0,0,69
flat,the close north,sector 50,2.97,11401.0,3,3,3+,8.0,Moderately Old,2600.0,1,0,0,0,0,2,192
flat,indiabulls enigma,sector 110,4.49,11572.0,5,5,3+,4.0,Relatively New,3510.4761904761904,1,0,0,0,0,0,183
flat,ireo skyon,sector 60,3.6,12816.0,4,5,3,24.0,Relatively New,2604.0714285714284,1,0,0,0,0,2,49
flat,sare homes,sector 92,1.12,5359.0,4,4,2,12.0,Relatively New,2322.222222222222,1,0,0,0,0,0,85
flat,tulip violet,sector 69,1.68,10072.0,3,3,2,0.0,Relatively New,1509.142857142857,0,0,0,0,0,0,175
flat,city heights,sector 39,1.75,8750.0,3,4,3,3.0,Old Property,2222.222222222222,1,0,0,0,0,1,42
flat,shapoorji pallonji joyville gurugram,sector 102,1.35,9934.0,2,2,2,9.0,Relatively New,1229.5714285714284,0,0,0,0,0,0,109
flat,m3m skywalk,sector 74,1.6,9512.0,2,2,2,26.0,Relatively New,1508.126984126984,0,0,0,0,0,2,176
